sample,hardware_type,file_system,strategy,split_time,merge_time
bigBrainSample1-0-1.nii,ssd,ext4,Strategy.MULTIPLE,52.40235781669617,66.15139412879944
bigBrainSample0-0-1.nii,ssd,ext4,Strategy.NAIVE,80.52194285392761,79.6455500125885
bigBrainSample1-1-0.nii,hdd,ext4,Strategy.MULTIPLE,87.57890486717224,124.81128597259521
bigBrainSample1-0-1.nii,ssd,ext4,Strategy.CLUSTERED,52.33361077308655,44.03514385223389
bigBrainSample0-1-1.nii,hdd,ext4,Strategy.MULTIPLE,87.55869483947754,100.53705382347107
bigBrainSample1-1-0.nii,ssd,ext4,Strategy.NAIVE,127.16503095626831,94.85787296295166
bigBrainSample0-1-1.nii,ssd,ext4,Strategy.CLUSTERED,50.67293381690979,39.3477578163147
bigBrainSample0-1-1.nii,hdd,ext4,Strategy.CLUSTERED,112.54230308532715,102.25240087509155
bigBrainSample1-1-1.nii,ssd,ext4,Strategy.NAIVE,148.55276584625244,97.97598600387573
bigBrainSample0-0-1.nii,ssd,ext4,Strategy.CLUSTERED,53.06707191467285,39.32278609275818
bigBrainSample1-1-0.nii,hdd,ext4,Strategy.NAIVE,160.55129313468933,177.2986478805542
bigBrainSample1-1-0.nii,ssd,ext4,Strategy.MULTIPLE,52.38629698753357,46.56890606880188
bigBrainSample0-1-1.nii,ssd,ext4,Strategy.MULTIPLE,54.879525899887085,47.731900215148926
bigBrainSample0-0-1.nii,ssd,ext4,Strategy.CLUSTERED,50.36226511001587,39.33699297904968
bigBrainSample1-0-1.nii,ssd,ext4,Strategy.CLUSTERED,53.07085299491882,44.2039520740509
bigBrainSample1-1-1.nii,hdd,ext4,Strategy.CLUSTERED,114.76209092140198,104.54434609413147
bigBrainSample1-0-1.nii,hdd,ext4,Strategy.NAIVE,109.39853191375732,157.78544807434082
bigBrainSample0-1-1.nii,hdd,ext4,Strategy.CLUSTERED,116.37517094612122,106.29584383964539
bigBrainSample1-1-0.nii,hdd,ext4,Strategy.CLUSTERED,118.50383591651917,111.10989189147949
bigBrainSample0-1-1.nii,hdd,ext4,Strategy.MULTIPLE,92.76191186904907,111.30173778533936
bigBrainSample1-1-1.nii,hdd,ext4,Strategy.CLUSTERED,119.95118618011475,114.38590216636658
bigBrainSample1-0-1.nii,ssd,ext4,Strategy.MULTIPLE,52.61264705657959,46.89807200431824
bigBrainSample0-0-1.nii,ssd,ext4,Strategy.NAIVE,80.05865001678467,79.60640287399292
bigBrainSample1-0-1.nii,ssd,ext4,Strategy.NAIVE,76.50985193252563,81.41326308250427
bigBrainSample0-0-1.nii,hdd,ext4,Strategy.MULTIPLE,94.68275690078735,116.09328293800354
bigBrainSample1-1-0.nii,ssd,ext4,Strategy.NAIVE,127.42569088935852,94.38127589225769
bigBrainSample1-1-1.nii,ssd,ext4,Strategy.NAIVE,151.45945692062378,98.74879217147827
bigBrainSample1-0-1.nii,ssd,ext4,Strategy.MULTIPLE,52.55751085281372,47.99031090736389
bigBrainSample1-0-1.nii,hdd,ext4,Strategy.NAIVE,108.98602795600891,172.98620915412903
bigBrainSample1-1-1.nii,ssd,ext4,Strategy.MULTIPLE,54.066462993621826,46.412028074264526
bigBrainSample1-1-1.nii,hdd,ext4,Strategy.NAIVE,184.42824602127075,163.3629400730133
bigBrainSample0-0-1.nii,ssd,ext4,Strategy.MULTIPLE,52.440646171569824,46.455991983413696
bigBrainSample1-1-0.nii,ssd,ext4,Strategy.MULTIPLE,53.80736780166626,46.34155511856079
bigBrainSample0-1-1.nii,ssd,ext4,Strategy.CLUSTERED,50.802223920822144,39.39936804771423
bigBrainSample0-0-1.nii,hdd,ext4,Strategy.NAIVE,108.69037914276123,119.22356605529785
bigBrainSample1-0-1.nii,ssd,ext4,Strategy.NAIVE,76.05671906471252,84.49303102493286
bigBrainSample0-0-1.nii,hdd,ext4,Strategy.NAIVE,108.63559579849243,114.57730603218079
bigBrainSample1-1-1.nii,hdd,ext4,Strategy.CLUSTERED,96.28574800491333,63.90505003929138
bigBrainSample0-1-1.nii,ssd,ext4,Strategy.NAIVE,117.1596360206604,89.28394508361816
bigBrainSample1-1-1.nii,hdd,ext4,Strategy.NAIVE,180.44143795967102,136.3978819847107
bigBrainSample1-1-1.nii,ssd,ext4,Strategy.CLUSTERED,50.831636905670166,42.713643074035645
bigBrainSample1-1-0.nii,ssd,ext4,Strategy.MULTIPLE,53.90145802497864,48.852412939071655
bigBrainSample1-1-0.nii,hdd,ext4,Strategy.MULTIPLE,70.04978203773499,65.75206112861633
bigBrainSample1-1-0.nii,hdd,ext4,Strategy.MULTIPLE,70.1902871131897,65.64962887763977
bigBrainSample1-0-1.nii,ssd,ext4,Strategy.CLUSTERED,50.88060903549194,39.72059416770935
bigBrainSample0-1-1.nii,ssd,ext4,Strategy.NAIVE,119.97853899002075,90.76228594779968
bigBrainSample0-0-1.nii,ssd,ext4,Strategy.MULTIPLE,52.479657888412476,46.70492100715637
bigBrainSample1-0-1.nii,hdd,ext4,Strategy.CLUSTERED,97.42009496688843,67.01257109642029
bigBrainSample1-0-1.nii,hdd,ext4,Strategy.CLUSTERED,97.216068983078,67.34475111961365
bigBrainSample1-1-0.nii,hdd,ext4,Strategy.CLUSTERED,97.29513192176819,67.16135096549988
bigBrainSample1-0-1.nii,ssd,ext4,Strategy.MULTIPLE,52.988038063049316,47.86456799507141
bigBrainSample1-1-0.nii,ssd,ext4,Strategy.MULTIPLE,52.715479135513306,46.622278928756714
bigBrainSample0-0-1.nii,hdd,ext4,Strategy.CLUSTERED,96.6877748966217,67.41337609291077
bigBrainSample1-0-1.nii,hdd,ext4,Strategy.NAIVE,105.53514981269836,112.93368697166443
bigBrainSample1-1-1.nii,ssd,ext4,Strategy.NAIVE,148.84325098991394,99.39398121833801
bigBrainSample1-1-0.nii,hdd,ext4,Strategy.NAIVE,157.44835996627808,131.3666319847107
bigBrainSample1-1-1.nii,hdd,ext4,Strategy.MULTIPLE,70.88805103302002,66.70537114143372
bigBrainSample1-0-1.nii,hdd,ext4,Strategy.NAIVE,104.75323486328125,112.20346093177795
bigBrainSample0-1-1.nii,hdd,ext4,Strategy.NAIVE,153.85286498069763,128.06259322166443
bigBrainSample1-0-1.nii,hdd,ext4,Strategy.CLUSTERED,98.06896710395813,67.51164698600769
bigBrainSample0-0-1.nii,hdd,ext4,Strategy.NAIVE,108.16245484352112,114.19571900367737
bigBrainSample0-0-1.nii,hdd,ext4,Strategy.NAIVE,108.25082492828369,113.53691911697388
bigBrainSample1-1-0.nii,hdd,ext4,Strategy.MULTIPLE,71.2483811378479,67.8962070941925
bigBrainSample1-1-1.nii,ssd,ext4,Strategy.CLUSTERED,50.562838077545166,39.40494203567505
bigBrainSample1-1-1.nii,ssd,ext4,Strategy.MULTIPLE,56.00292706489563,50.32251000404358
bigBrainSample0-1-1.nii,ssd,ext4,Strategy.CLUSTERED,52.25985097885132,39.345356941223145
bigBrainSample1-0-1.nii,ssd,ext4,Strategy.MULTIPLE,54.15533900260925,50.355470180511475
bigBrainSample1-0-1.nii,ssd,ext4,Strategy.CLUSTERED,52.49196195602417,39.44362187385559
bigBrainSample0-1-1.nii,ssd,ext4,Strategy.MULTIPLE,54.10240888595581,46.915539026260376
bigBrainSample0-1-1.nii,hdd,ext4,Strategy.MULTIPLE,71.89924693107605,68.35177779197693
bigBrainSample1-0-1.nii,ssd,ext4,Strategy.NAIVE,74.17602896690369,82.15248203277588
bigBrainSample0-1-1.nii,hdd,ext4,Strategy.CLUSTERED,96.3962721824646,68.36601090431213
bigBrainSample0-0-1.nii,hdd,ext4,Strategy.MULTIPLE,71.20224618911743,68.76363611221313
bigBrainSample0-0-1.nii,hdd,ext4,Strategy.CLUSTERED,96.50493001937866,69.02412581443787
bigBrainSample1-0-1.nii,hdd,ext4,Strategy.CLUSTERED,97.6492211818695,69.75610208511353
bigBrainSample1-1-1.nii,ssd,ext4,Strategy.NAIVE,148.505038022995,96.0658688545227
bigBrainSample0-0-1.nii,hdd,ext4,Strategy.CLUSTERED,97.50996088981628,70.80517196655273
bigBrainSample0-0-1.nii,hdd,ext4,Strategy.CLUSTERED,97.68085289001465,70.5280351638794
bigBrainSample0-0-1.nii,hdd,ext4,Strategy.MULTIPLE,72.05697512626648,70.40065598487854
bigBrainSample0-1-1.nii,ssd,ext4,Strategy.NAIVE,117.71694707870483,91.04538488388062
bigBrainSample1-0-1.nii,hdd,ext4,Strategy.MULTIPLE,72.65928101539612,70.44332599639893
bigBrainSample0-0-1.nii,hdd,ext4,Strategy.MULTIPLE,72.23426795005798,70.67156100273132
bigBrainSample0-1-1.nii,hdd,ext4,Strategy.CLUSTERED,98.44244503974915,72.2450761795044
bigBrainSample1-1-0.nii,hdd,ext4,Strategy.NAIVE,159.75488185882568,136.34241604804993
bigBrainSample1-1-0.nii,ssd,ext4,Strategy.NAIVE,130.19345808029175,93.85950088500977
bigBrainSample0-0-1.nii,ssd,ext4,Strategy.NAIVE,81.0249891281128,75.10731887817383
bigBrainSample1-1-1.nii,hdd,ext4,Strategy.MULTIPLE,73.46446204185486,71.34300780296326
bigBrainSample0-0-1.nii,ssd,ext4,Strategy.CLUSTERED,50.98928117752075,43.609184980392456
bigBrainSample1-0-1.nii,hdd,ext4,Strategy.MULTIPLE,73.07417392730713,71.6209979057312
bigBrainSample0-1-1.nii,hdd,ext4,Strategy.NAIVE,157.30924105644226,135.1277370452881
bigBrainSample0-1-1.nii,hdd,ext4,Strategy.MULTIPLE,73.53518509864807,71.95726108551025
bigBrainSample1-1-1.nii,hdd,ext4,Strategy.MULTIPLE,73.55800485610962,72.80574297904968
bigBrainSample0-0-1.nii,ssd,ext4,Strategy.NAIVE,79.98936605453491,78.55110001564026
bigBrainSample0-1-1.nii,hdd,ext4,Strategy.CLUSTERED,99.66601991653442,73.91065001487732
bigBrainSample1-1-1.nii,ssd,ext4,Strategy.MULTIPLE,52.63829016685486,47.43900394439697
bigBrainSample1-0-1.nii,hdd,ext4,Strategy.NAIVE,106.32796907424927,118.8975441455841
bigBrainSample1-1-1.nii,hdd,ext4,Strategy.NAIVE,191.78665208816528,148.0618371963501
bigBrainSample0-0-1.nii,ssd,ext4,Strategy.NAIVE,80.07275795936584,78.45951700210571
bigBrainSample1-0-1.nii,hdd,ext4,Strategy.MULTIPLE,74.46256494522095,73.89199590682983
bigBrainSample1-1-1.nii,ssd,ext4,Strategy.CLUSTERED,50.77339196205139,43.68312692642212
bigBrainSample1-1-0.nii,ssd,ext4,Strategy.NAIVE,127.14154601097107,93.40190005302429
bigBrainSample0-1-1.nii,hdd,ext4,Strategy.NAIVE,149.64501285552979,136.55666303634644
bigBrainSample1-1-0.nii,ssd,ext4,Strategy.CLUSTERED,49.37314581871033,39.68315505981445
bigBrainSample1-0-1.nii,ssd,ext4,Strategy.NAIVE,76.42406702041626,80.94357490539551
bigBrainSample1-1-1.nii,hdd,ext4,Strategy.NAIVE,180.82886505126953,149.65604090690613
bigBrainSample1-1-1.nii,ssd,ext4,Strategy.NAIVE,148.401859998703,100.1532850265503
bigBrainSample1-0-1.nii,ssd,ext4,Strategy.CLUSTERED,50.22500514984131,39.868473052978516
bigBrainSample1-1-1.nii,hdd,ext4,Strategy.CLUSTERED,99.99608898162842,75.01176714897156
bigBrainSample0-1-1.nii,ssd,ext4,Strategy.MULTIPLE,52.32381200790405,47.58592104911804
bigBrainSample0-0-1.nii,ssd,ext4,Strategy.MULTIPLE,55.76826286315918,50.793132066726685
bigBrainSample1-1-0.nii,ssd,ext4,Strategy.CLUSTERED,49.63511610031128,39.369794845581055
bigBrainSample0-0-1.nii,ssd,ext4,Strategy.MULTIPLE,53.15513896942139,48.18563199043274
bigBrainSample1-1-0.nii,ssd,ext4,Strategy.CLUSTERED,49.6983699798584,39.332168102264404
bigBrainSample1-1-1.nii,ssd,ext4,Strategy.MULTIPLE,52.74883580207825,49.696686029434204
bigBrainSample0-0-1.nii,ssd,ext4,Strategy.MULTIPLE,55.63862895965576,47.857227087020874
bigBrainSample1-1-1.nii,ssd,ext4,Strategy.CLUSTERED,49.951398849487305,39.35135102272034
bigBrainSample1-0-1.nii,hdd,ext4,Strategy.CLUSTERED,100.91560292243958,75.1363160610199
bigBrainSample1-1-0.nii,hdd,ext4,Strategy.CLUSTERED,101.40777015686035,75.38675689697266
bigBrainSample1-1-0.nii,ssd,ext4,Strategy.CLUSTERED,53.76934003829956,43.82437491416931
bigBrainSample1-1-1.nii,ssd,ext4,Strategy.MULTIPLE,52.89465093612671,46.83673906326294
bigBrainSample1-1-0.nii,hdd,ext4,Strategy.MULTIPLE,75.88616108894348,76.69024205207825
bigBrainSample0-1-1.nii,ssd,ext4,Strategy.NAIVE,117.21881198883057,91.47023010253906
bigBrainSample1-1-0.nii,hdd,ext4,Strategy.NAIVE,158.10706996917725,143.4642629623413
bigBrainSample0-1-1.nii,ssd,ext4,Strategy.MULTIPLE,52.494710206985474,46.56530284881592
bigBrainSample0-0-1.nii,hdd,ext4,Strategy.NAIVE,108.56484603881836,123.11313891410828
bigBrainSample0-0-1.nii,ssd,ext4,Strategy.CLUSTERED,51.24651384353638,41.327582120895386
bigBrainSample1-1-1.nii,hdd,ext4,Strategy.NAIVE,180.92701482772827,152.65892100334167
bigBrainSample0-0-1.nii,hdd,ext4,Strategy.MULTIPLE,75.64903807640076,77.75523495674133
bigBrainSample1-1-0.nii,ssd,ext4,Strategy.NAIVE,126.5388388633728,94.11461400985718
bigBrainSample1-1-0.nii,hdd,ext4,Strategy.NAIVE,158.2026870250702,148.1744990348816
bigBrainSample1-1-0.nii,ssd,ext4,Strategy.CLUSTERED,53.90450692176819,42.64674401283264
bigBrainSample1-1-1.nii,hdd,ext4,Strategy.MULTIPLE,77.08054995536804,79.04130506515503
bigBrainSample1-1-0.nii,ssd,ext4,Strategy.MULTIPLE,52.72333216667175,46.81507205963135
bigBrainSample0-1-1.nii,ssd,ext4,Strategy.MULTIPLE,52.55514883995056,48.850462913513184
bigBrainSample0-1-1.nii,hdd,ext4,Strategy.NAIVE,149.98855185508728,144.6386260986328
bigBrainSample1-1-1.nii,ssd,ext4,Strategy.CLUSTERED,50.96813201904297,42.39949607849121
bigBrainSample0-1-1.nii,ssd,ext4,Strategy.NAIVE,117.5333890914917,90.59270191192627
bigBrainSample1-0-1.nii,hdd,ext4,Strategy.MULTIPLE,77.3055510520935,80.26229119300842
bigBrainSample0-1-1.nii,ssd,ext4,Strategy.CLUSTERED,53.8325400352478,39.38277292251587
bigBrainSample1-1-0.nii,hdd,ext4,Strategy.CLUSTERED,104.94770407676697,82.06913805007935
bigBrainSample1-0-1.nii,hdd,ext4,Strategy.MULTIPLE,77.98041987419128,81.44171810150146
bigBrainSample1-1-1.nii,hdd,ext4,Strategy.CLUSTERED,104.80274701118469,82.31547904014587
bigBrainSample1-0-1.nii,ssd,ext4,Strategy.NAIVE,74.73262119293213,78.71008801460266
bigBrainSample1-1-1.nii,hdd,ext4,Strategy.MULTIPLE,78.90276408195496,83.00904488563538
bigBrainSample0-1-1.nii,hdd,ext4,Strategy.NAIVE,155.36525011062622,152.3099319934845
bigBrainSample0-0-1.nii,hdd,ext4,Strategy.CLUSTERED,105.1872239112854,85.53756284713745
bigBrainSample0-1-1.nii,ssd,ext4,Strategy.CLUSTERED,52.629189014434814,39.374922037124634
bigBrainSample0-1-1.nii,hdd,ext4,Strategy.MULTIPLE,80.06420183181763,85.16148400306702
bigBrainSample1-1-0.nii,hdd,ext4,Strategy.CLUSTERED,107.25670409202576,89.53441905975342
bigBrainSample0-0-1.nii,ssd,ext4,Strategy.CLUSTERED,51.03883194923401,39.767781019210815
